latitude,longitude,gi_star,p_value,hotspot_category,weight_sum
8.723012692223783,76.82184189344449,0.37846707933343965,0.188,Not Significant,0.009812074
8.677800842277469,76.8234404162062,-0.10557300050769015,0.437,Not Significant,0.01363712
8.683225223014908,76.82346660915304,-0.1378169956248594,0.432,Not Significant,0.003991352
8.686841475941097,76.82348408055931,-0.37980965692844737,0.164,Not Significant,0.01363712
8.694073979635105,76.82351904603347,0.9022721099463791,0.098,Not Significant,0.003991352
8.766398857803665,76.82387036322592,,0.001,Not Significant,0.009812074
8.811601759385677,76.82409147223596,,0.001,Not Significant,0.009812074
8.824258551429756,76.82415359457812,,0.001,Not Significant,0.01363712
8.656094635834773,76.82515280731509,-0.3976448487732693,0.246,Not Significant,0.019624148
8.677792152895893,76.8252575132717,-0.1669850693020314,0.486,Not Significant,0.01363712
8.67960027815064,76.82526625105267,-0.1725679846469717,0.444,Not Significant,0.01363712
8.685024652836466,76.8252924757366,-0.3031243503374851,0.238,Not Significant,0.01363712
8.686832777372151,76.82530122107839,-0.1643599389517123,0.438,Not Significant,0.009812074
8.695873397351997,76.82534497614309,-0.7155180088834797,0.038,Cold Spot (95% Confidence),0.01180775
8.735652071730588,76.82553805999285,,0.001,Not Significant,0.009812074
8.587377055749835,76.82663969640524,-0.39793162443676333,0.246,Not Significant,0.009812074
8.592801452282254,76.82666565784375,,0.001,Not Significant,0.01363712
8.681399701522224,76.82709210327488,-0.23632128093440694,0.33,Not Significant,0.01363712
8.685015947454398,76.82710960567096,-0.2778457232184366,0.301,Not Significant,0.013803426
8.688632192667221,76.82712711563559,-0.2547502173737223,0.323,Not Significant,0.01363712
8.760956945412005,76.82747890488503,,0.001,Not Significant,0.009812074
8.587368441115007,76.8284563577398,-0.39793162443676333,0.246,Not Significant,0.009812074
8.634379776589077,76.8286821460715,,0.001,Not Significant,0.01363712
8.657885399031912,76.82879552001296,-0.39793162443676333,0.22,Not Significant,0.009812074
8.675966626448734,76.82888294846958,-0.10586638265260817,0.5,Not Significant,0.003991352
8.685007233421741,76.8289267337131,-0.1304125147123201,0.494,Not Significant,0.009812074
8.694047835898402,76.82897056630743,-0.13654490722855187,0.447,Not Significant,0.009812074
8.721169616304786,76.82910234825084,,0.001,Not Significant,0.009812074
8.804342822332806,76.82950913876597,-0.5502223494723266,0.14,Not Significant,0.015632796
8.612673603145321,76.83039455703891,-0.5504072094748867,0.14,Not Significant,0.009812074
8.65064421537296,76.83057756295973,-0.8429088485414313,0.001,Cold Spot (99% Confidence),0.003991352
8.654260460040756,76.83059503567527,-0.6757032002483765,0.032,Cold Spot (95% Confidence),0.003991352
8.695847222112373,76.8307965168513,-0.3978047403356047,0.268,Not Significant,0.013803426
8.703079692760294,76.83083165943428,,0.001,Not Significant,0.009812074
8.804333977975762,76.8313268427735,0.04673233858263356,0.294,Not Significant,0.007816398
8.616281194080955,76.8322287454399,-0.3980003328759078,0.245,Not Significant,0.007816398
8.656059880286891,76.83242076027472,-0.7157502579218735,0.037,Cold Spot (95% Confidence),0.005820722
8.739233216011238,76.83282521343057,,0.001,Not Significant,0.015632796
8.672324227140281,76.83431663796159,,0.001,Not Significant,0.01363712
8.681364808239541,76.83436053453987,,0.001,Not Significant,0.003991352
8.697637842885753,76.83443966805814,0.05314199403484727,0.322,Not Significant,0.009812074
8.719335199709326,76.83454541881913,,0.001,Not Significant,0.007816398
8.733800089814515,76.83461607136304,,0.001,Not Significant,0.003991352
8.572868905567429,76.8356534934091,-0.10551502368932102,0.5,Not Significant,0.015632796
8.580101402734845,76.83568822358399,-0.5505578438474867,0.138,Not Significant,0.005820722
8.610839483929732,76.83583616583033,-0.842733004334449,0.001,Cold Spot (99% Confidence),0.007816398
8.612647604748872,76.8358448854109,-0.5506333826606243,0.137,Not Significant,0.003991352
8.701245305554863,76.83627447295339,-0.3976963094586361,0.245,Not Significant,0.017628472
8.795266881959268,76.83673535641792,,0.001,Not Significant,0.007982704
8.574668385677354,76.83747876486524,-0.15216147175862813,0.468,Not Significant,0.01363712
8.578284630562537,76.83749614711377,-0.5038890496222137,0.171,Not Significant,0.007816398
8.598165287658496,76.83940858693957,,0.001,Not Significant,0.009812074
8.64879253442723,76.83965356426077,-0.17863218711476586,0.45,Not Significant,0.01363712
8.665065548228771,76.83973262401004,-0.5416978111538305,0.169,Not Significant,0.017628472
8.674106105169153,76.83977661275952,,0.001,Not Significant,0.019624148
8.684954767565895,76.83982946212572,,0.001,Not Significant,0.009812074
8.695803423484243,76.83988238008301,,0.001,Not Significant,0.003991352
8.56741859407688,76.84107713239506,-0.1797456664353783,0.494,Not Significant,0.01180775
8.569226713615091,76.8410858321104,-0.24533841426050407,0.477,Not Significant,0.01363712
8.587307899221107,76.84117293401023,,0.001,Not Significant,0.007816398
8.60358095104834,76.84125148857851,,0.001,Not Significant,0.01180775
8.61623775915101,76.84131269326502,-0.10568672764603508,0.5,Not Significant,0.009812074
8.646975685229613,76.84146172196972,-0.10568672764603491,0.453,Not Significant,0.009812074
8.648783796917243,76.84147050551825,-0.20298524931712492,0.414,Not Significant,0.01363712
8.650591908425634,76.84147929097307,-0.14732110714030497,0.489,Not Significant,0.01363712
8.665056794035621,76.8415496432437,-0.17562872007541838,0.498,Not Significant,0.007982704
8.666864903929183,76.84155844585717,-0.2921116161296018,0.439,Not Significant,0.007816398
8.618037159296485,76.84313823689199,-0.39780974693599375,0.266,Not Significant,0.01363712
8.625269609005898,76.8431732950504,,0.001,Not Significant,0.009812074
8.737372212263251,76.84372060120933,0.15885584068913494,0.283,Not Significant,0.025611176
8.565593144248473,76.8447015190451,-0.3544346859217672,0.343,Not Significant,0.007816398
8.636109536468819,76.84504281641753,0.7970748649362348,0.145,Not Significant,0.02727424
8.733747168023584,76.84552017793294,0.2945290694747043,0.205,Not Significant,0.01363712
8.7355552673521,76.8455290705235,0.41942650804813153,0.158,Not Significant,0.013803426
8.784373880674218,76.84576989342759,-0.39814184853341517,0.244,Not Significant,0.003991352
8.786181974920193,76.84577883957677,-0.842652106265615,0.001,Cold Spot (99% Confidence),0.009812074
8.56739258054413,76.84652678193576,-0.2527167669903648,0.433,Not Significant,0.009812074
8.572816921917054,76.8465529639592,-0.1544562436100333,0.475,Not Significant,0.007816398
8.581857487316222,76.84659663886688,-0.5506333826606243,0.137,Not Significant,0.003991352
8.589089936432789,76.846631613178,-0.7027524122869729,0.133,Not Significant,0.01363712
8.61982781336096,76.84678059505255,-0.21096749602026094,0.453,Not Significant,0.009812074
8.621635922161861,76.84678937589108,-0.4232216357152419,0.25,Not Significant,0.01363712
8.636100786131111,76.8468596914085,0.9367672001210555,0.134,Not Significant,0.02544487
8.670454792100374,76.84702718113448,,0.001,Not Significant,0.009812074
8.684919617322427,76.84709790965303,-0.39793162443676333,0.245,Not Significant,0.009812074
8.68672771966546,76.84710675932509,-0.39793162443676333,0.245,Not Significant,0.009812074
8.692152025614055,76.84713331981865,-0.7027524122869729,0.133,Not Significant,0.01363712
8.735546414745194,76.84734642368159,0.19360126004884642,0.247,Not Significant,0.025611176
8.73735451203276,76.84735532693091,0.40373843901791195,0.144,Not Significant,0.019624148
8.572808228096166,76.84836953570994,-0.3828615710736245,0.26,Not Significant,0.01363712
8.592697445638496,76.84846577800239,-0.10580906023424203,0.497,Not Significant,0.005820722
8.598121773955768,76.84849206605891,0.19911668560181006,0.241,Not Significant,0.003991352
8.601737991942565,76.8485096009927,-0.5565214855214543,0.076,Not Significant,0.017628472
8.733729457830123,76.84915486484573,0.27284559362042593,0.204,Not Significant,0.017628472
8.735537553437002,76.84916377492561,0.18818499374294584,0.261,Not Significant,0.021453518
8.569183305778658,76.85016861465783,-0.43803052939394777,0.16,Not Significant,0.021453518
8.574607635451738,76.85019485386483,-0.2327497224542783,0.461,Not Significant,0.009812074
8.583648181349757,76.85023862415444,1.9672513551877349,0.035,Hot Spot (95% Confidence),0.007816398
8.585456289995467,76.85024738395445,-0.5485529643787244,0.102,Not Significant,0.054714786
8.605345473338899,76.85034386809687,-0.09933359100327602,0.427,Not Significant,0.009812074
8.61800221513622,76.8504053877138,-0.26965359729456917,0.365,Not Significant,0.003991352
8.623426530369471,76.85043178198698,-0.06562117198330791,0.42,Not Significant,0.007816398
8.67947769336366,76.85070553226717,,0.001,Not Significant,0.01363712
8.69213438369385,76.85076760168641,-0.10580906023424203,0.496,Not Significant,0.005820722
8.701174871381461,76.85081199448781,-0.3978097469359936,0.266,Not Significant,0.01363712
8.702982968377972,76.85082087879887,-0.2518091760413993,0.397,Not Significant,0.009812074
8.726488212900886,76.85093654930873,,0.001,Not Significant,0.019624148
8.735528683427576,76.85098112425366,0.4429647495258406,0.157,Not Significant,0.009812074
8.556517836202552,76.85192394763284,0.5640071531791992,0.16,Not Significant,0.003991352
8.567366490229222,76.85197641428704,0.15564322862791002,0.29,Not Significant,0.003991352
8.587255672657284,76.85207278226525,0.41522510374351207,0.174,Not Significant,0.007816398
8.601720519071854,76.85214301368413,0.08309256811545099,0.342,Not Significant,0.009812074
8.616185354069074,76.85221336775304,-0.28708652089311887,0.417,Not Significant,0.01363712
8.621609664245685,76.85223978215426,-0.10302457827972952,0.467,Not Significant,0.007816398
8.65234739148861,76.8523897896687,,0.001,Not Significant,0.01363712
8.70297412324165,76.8526380690947,-0.30051665883985385,0.39,Not Significant,0.009812074
8.757216893116297,76.85290575224357,,0.001,Not Significant,0.009812074
8.558317241144753,76.8537491847447,-0.16717533571359486,0.449,Not Significant,0.027440546000000003
8.570973989251446,76.8538104759296,-0.07311540657705103,0.472,Not Significant,0.017628472
8.587246938300131,76.85388941694583,-0.08634803339437082,0.414,Not Significant,0.007982704
8.598095562985465,76.85394213059479,0.3485182757592568,0.183,Not Significant,0.02544487
8.612560385910847,76.85401252288058,-0.10513940215920778,0.497,Not Significant,0.029436222
8.623408995603366,76.85406539767285,-0.7169962429410002,0.025,Cold Spot (95% Confidence),0.02727424
8.751783719247223,76.85469633045388,,0.001,Not Significant,0.017628472
8.791561617624579,76.85489379621346,-0.10586638265260817,0.497,Not Significant,0.003991352
8.558308528116537,76.85556568028548,0.3447296662807858,0.183,Not Significant,0.009812074
8.56011663365444,76.85557443897932,0.034427974252237904,0.38,Not Significant,0.02727424
8.567349054029776,76.85560949294651,-0.5221345097939645,0.106,Not Significant,0.007816398
8.57277336744518,76.8556358035746,0.19948634380598781,0.241,Not Significant,0.017628472
8.58904629808379,76.8557148391139,0.042553420229752635,0.35,Not Significant,0.009812074
8.59447060509084,76.85574121884937,-0.07323177265057298,0.44,Not Significant,0.049226676000000004
8.596278707070004,76.85575001593443,1.055473520383666,0.049,Hot Spot (95% Confidence),0.009812074
8.598086808870846,76.85575881493953,0.25160174532155155,0.244,Not Significant,0.023449194
8.599894910493335,76.85576761586466,0.38042938455011294,0.17,Not Significant,0.01363712
8.603511113203092,76.85578522347537,-0.23545599892026955,0.456,Not Significant,0.01363712
8.623400215338583,76.8558822026385,0.6883603957987571,0.147,Not Significant,0.003991352
8.692107855883679,76.8562190101077,-0.8425178260397868,0.001,Cold Spot (99% Confidence),0.01363712
8.695724040298632,76.85623681369097,-0.10586638265260817,0.496,Not Significant,0.003991352
8.773471830270315,76.85662145133573,,0.001,Not Significant,0.009812074
8.795168828035367,76.85672942698238,-0.8425178260397868,0.001,Cold Spot (99% Confidence),0.01363712
8.554683598696277,76.85736464515783,-0.30801011773192394,0.325,Not Significant,0.009812074
8.558299806566325,76.85738217390715,0.16574144688303352,0.26,Not Significant,0.009812074
8.560107910235011,76.85739094116323,0.2340269735207668,0.208,Not Significant,0.017628472
8.56372411703953,76.85740848143851,0.0985371695954354,0.312,Not Significant,0.003991352
8.57818893714749,76.85747871938739,-0.3993184783828236,0.146,Not Significant,0.003991352
8.581805140395492,76.85749629808828,-0.26249530412414424,0.318,Not Significant,0.003991352
8.589037544754659,76.85753147854905,0.18420450623202653,0.264,Not Significant,0.01363712
8.590845645399066,76.85754027846846,0.0046227402778365265,0.388,Not Significant,0.033261268000000004
8.594461846153155,76.8575578840726,1.4829264477659587,0.032,Hot Spot (95% Confidence),0.009812074
8.60892664203457,76.85762838336711,,0.001,Not Significant,0.01363712
8.558291076494152,76.85919866560786,0.19357725613437238,0.238,Not Significant,0.01363712
8.5600991782918,76.85920744142616,-0.022015482662270543,0.414,Not Significant,0.02727424
8.561907279911827,76.85921621916737,0.16183152608669885,0.261,Not Significant,0.015632796
8.563715381354188,76.85922499883146,-0.21292528094264607,0.416,Not Significant,0.01363712
8.576372086473189,76.85928651032636,-0.5180651839257141,0.069,Not Significant,0.007816398
8.578180186492956,76.85929530537555,-0.4045586023098644,0.11,Not Significant,0.007816398
8.579988286334736,76.85930410234813,-0.5496656503426658,0.015,Cold Spot (95% Confidence),0.019624148
8.581796385998489,76.85931290124404,-0.29431264968608195,0.229,Not Significant,0.009812074
8.585412584791774,76.85933050480622,-0.375641921478835,0.147,Not Significant,0.01363712
8.587220683921233,76.85933930947257,-0.022496977952996204,0.4,Not Significant,0.007816398
8.670393050680538,76.85974640421398,,0.001,Not Significant,0.01363712
8.688473949740313,76.8598354420926,,0.001,Not Significant,0.003991352
8.762605447074865,76.86020251158543,,0.001,Not Significant,0.009812074
8.572747132322348,76.86108548432543,-0.5504800972153996,0.138,Not Significant,0.007816398
8.578171427296416,76.86111188944041,-0.3405178759697446,0.19,Not Significant,0.007816398
8.587211915359262,76.8611559364702,-0.32358027028068775,0.313,Not Significant,0.01363712
8.702929767537166,76.86172399175257,0.04673233858263356,0.293,Not Significant,0.007816398
8.757172256787836,76.86199298585981,,0.001,Not Significant,0.01363712
8.551041196807901,76.86279649073401,,0.001,Not Significant,0.015632796
8.579970755651766,76.86293728571817,-0.2812655585804936,0.255,Not Significant,0.01363712
8.581778851567554,76.86294610178341,-0.08323313435903655,0.462,Not Significant,0.009812074
8.58358694730525,76.86295491977585,-0.23107944988064608,0.348,Not Significant,0.015632796
8.62336500840227,76.86314940327536,,0.001,Not Significant,0.009812074
8.695688533698728,76.8635054009468,-0.10586638265260817,0.495,Not Significant,0.003991352
8.751739067397299,76.86378342296467,,0.001,Not Significant,0.009812074
8.565497218774418,76.86468334675534,-0.22839713809637296,0.44,Not Significant,0.01363712
8.567305314237077,76.86469215597435,-0.10557300050769015,0.495,Not Significant,0.01363712
8.581770071533708,76.86476269916328,-0.18989427939653605,0.449,Not Significant,0.01363712
8.661326032402336,76.86515289415382,,0.001,Not Significant,0.009812074
8.686639219860535,76.86527783091962,,0.001,Not Significant,0.023449194
8.699295800348873,76.86534044127164,-0.34839773814668334,0.368,Not Significant,0.01363712
